round,train,validation,gap
99,0.08706942658834975,0.09592247592014823,0.00885304933179848
100,0.0869925280727285,0.09585357860212776,0.008861050529399256
101,0.0869060068464169,0.0957815409693765,0.008875534122959591
102,0.08682524017236203,0.09572515589348225,0.008899915721120227
103,0.08673974926049424,0.09567624627914753,0.008936497018653289
104,0.08666124515874314,0.09560345765121965,0.008942212492476509
105,0.08658124989243092,0.0955393586180364,0.008958108725605485
106,0.0865054390561833,0.09548809157738122,0.008982652521197926
107,0.08643635259727846,0.09544605318678433,0.00900970058950587
108,0.08636326538562616,0.09540231826440732,0.00903905287878115
109,0.0862990513437808,0.09535072682973524,0.009051675485954438
110,0.08622567172239243,0.09530369864608147,0.009078026923689045
111,0.08616297139095687,0.09525457973187657,0.009091608340919696
112,0.08610108765280682,0.09520859269787658,0.00910750504506977
113,0.08603250475856865,0.09515445561617741,0.009121950857608765
114,0.08597028255128239,0.09511973000591968,0.009149447454637291
115,0.08590829788042391,0.09506777306075871,0.009159475180334803
116,0.08584395450721889,0.09502589418902237,0.009181939681803475
117,0.08578396264315186,0.09496981880466973,0.009185856161517875
118,0.08572797239800163,0.0949272349939139,0.009199262595912264
119,0.08567959323545724,0.09489046059218953,0.009210867356732294
120,0.08562698039054811,0.09486273806716124,0.009235757676613124
121,0.08557587421615341,0.09482907957873718,0.009253205362583769
122,0.08552360890987953,0.09480186940318411,0.009278260493304574
123,0.08547737829196486,0.09477788576828479,0.009300507476319927
124,0.08543448765080397,0.09475383332907798,0.009319345678274013
125,0.08539221766682487,0.09473002875561562,0.009337811088790754
126,0.08533737585312014,0.09470920486721042,0.009371829014090283
127,0.08529366522734208,0.09468744629564982,0.009393781068307738
128,0.0852521323593143,0.09465857260648143,0.009406440247167136
129,0.08520507064030994,0.09462916099927503,0.00942409035896509
130,0.08516345045608721,0.09460796211382755,0.009444511657740337
131,0.08512262162326878,0.09459544533487535,0.00947282371160657
132,0.08508385787465537,0.0945699495332323,0.009486091658576931
133,0.08505051836167003,0.09455892649439362,0.009508408132723592
134,0.08501302516530133,0.09453907966494504,0.009526054499643707
135,0.08497120884571957,0.09451707659330436,0.009545867747584785
136,0.08492941212018335,0.09447805246758104,0.009548640347397691
137,0.08489254511094135,0.0944616982893409,0.009569153178399542
138,0.08485791120863401,0.09445522719482449,0.009597315986190486
139,0.08482261537663222,0.0944488789358622,0.009626263559229978
140,0.08478949530556765,0.09443521535800761,0.009645720052439966
141,0.0847506650347977,0.09441931507063149,0.009668650035833795
142,0.08471492664106321,0.09440214765472833,0.00968722101366512
143,0.08467444601712056,0.09436590210135197,0.009691456084231415
144,0.08464116558542137,0.09435533866427298,0.009714173078851612
145,0.08460320991255332,0.09432945894557668,0.009726249033023354
146,0.08456809254258948,0.09431106720290393,0.009742974660314443
147,0.08453951475717375,0.09430919892235178,0.009769684165178025
148,0.08450794198369535,0.09430026601076594,0.009792324027070587
149,0.08447643475806448,0.09427890105410443,0.009802466296039952
150,0.08444440385084045,0.09425781174087802,0.009813407890037568
151,0.08440868099805812,0.09424066995138874,0.009831988953330623
152,0.08437753861897664,0.09422683799255697,0.00984929937358034
153,0.08434263643101367,0.09420159921779049,0.009858962786776823
154,0.08431364949808332,0.0941852245025332,0.009871575004449878
155,0.0842882742129521,0.09416929590091784,0.009881021687965744
156,0.08426093581007751,0.0941522431168333,0.00989130730675579
157,0.08423593244887996,0.0941449709066571,0.009909038457777145
158,0.08420201831377642,0.09412860264610035,0.00992658433232392
159,0.08417657555342678,0.09411449210552834,0.009937916552101564
160,0.08414887810008813,0.09411085723162975,0.00996197913154162
161,0.08412283714028762,0.094101957286325,0.009979120146037385
162,0.0840884388486239,0.09408419859710478,0.009995759748480881
163,0.08406908813084715,0.09408370191635185,0.010014613785504695
164,0.08403877468461127,0.09407304492783038,0.01003427024321911
165,0.08401436604840166,0.09406679749175596,0.010052431443354298
166,0.08398941992817735,0.09406224670165282,0.010072826773475471
167,0.08395883153805045,0.09404226572685898,0.010083434188808527
168,0.08393537823143894,0.0940328815654793,0.010097503334040359
169,0.08391542160966006,0.09402993383107675,0.010114512221416683
170,0.08388888071429802,0.09402143827600469,0.010132557561706668
171,0.08386553062540443,0.0940100291669287,0.010144498541524272
172,0.08384165106883029,0.09399700442505371,0.010155353356223418
173,0.08381099932150597,0.09399586152353337,0.010184862202027398
174,0.0837868375218743,0.09399148615958584,0.010204648637711547
175,0.0837621808285419,0.09397887718194026,0.010216696353398363
176,0.08374091666456804,0.09396974490971409,0.010228828245146052
177,0.08371766508501838,0.093969105807157,0.010251440722138627
178,0.08369568661131052,0.09395858335658093,0.010262896745270408
179,0.08367301685927225,0.0939590693906546,0.010286052531382345
180,0.0836540622240637,0.09395426573008515,0.010300203506021455
181,0.08362539147322354,0.09394001745991169,0.010314625986688156
182,0.08360387360606394,0.09393548251854272,0.010331608912478779
183,0.0835834016646849,0.09393082715459507,0.010347425489910161
184,0.08356031955052258,0.09394000490411801,0.01037968535359543
185,0.08354237748639881,0.09393781518074236,0.010395437694343548
186,0.08352118462809381,0.09392865030083113,0.010407465672737315
187,0.0835014730263576,0.09392356434444736,0.010422091318089757
188,0.08347868423355834,0.09391960526008068,0.010440921026522346
189,0.08345518203067054,0.09391200060037971,0.010456818569709175
190,0.08343170333537243,0.0938947953307079,0.01046309199533546
